feature,importance
is_strong_link,11.20927837097308
magnitude,7.661406740985759
local_max_mag_100km_past_30d,6.968701825585634
local_log10_energy_100km_past_30d,6.035634751926748
latitude,4.949450336512387
local_log10_energy_50km_past_30d,4.379795967391103
log10_eta,4.34180208401797
event_year,4.31554667915069
local_max_mag_50km_past_30d,4.071471079383158
eta,3.951475549913214
event_dayofyear,3.234540301467338
parent_magnitude,3.120284375600192
longitude,2.869290266933978
local_events_100km_past_1d,2.6469620544532435
parent_distance_km,2.3904506386503637
local_log10_energy_100km_past_1d,2.148378383680161
local_events_50km_past_7d,2.0264639557477775
local_events_50km_past_1d,1.577361253416991
local_log10_energy_100km_past_7d,1.5293789352737535
local_events_100km_past_7d,1.491612960625204
local_events_50km_past_30d,1.4570826275822568
local_events_100km_past_30d,1.3824042914638084
local_log10_energy_50km_past_1d,1.1753133101720914
local_events_25km_past_30d,1.0524963378745236
parent_depth_km,1.0456110606280913
local_max_mag_100km_past_1d,0.9399668586611277
event_month,0.9318669165033177
depth_km,0.9053109147154337
local_max_mag_50km_past_7d,0.8145915424065032
parent_time_gap_days,0.7314048846439215
local_log10_energy_50km_past_7d,0.726015068339775
local_events_25km_past_1d,0.7229090231913035
local_max_mag_25km_past_30d,0.6162069682572531
events_past_7d,0.6145536089999568
events_past_30d,0.550779382800167
local_events_10km_past_30d,0.5026723097232964
local_events_10km_past_7d,0.5002509817290594
local_max_mag_100km_past_7d,0.4556610570191374
nearest_recent_event_age_days_past_30d,0.4407372211069814
local_events_10km_past_1d,0.39680475649867
events_past_1d,0.38163716618800925
local_max_mag_50km_past_1d,0.3410487495036407
local_events_25km_past_7d,0.29766137766722733
nearest_recent_event_distance_km_past_30d,0.2865251577088814
event_hour,0.24885224658368696
local_max_mag_25km_past_7d,0.22033710351853675
local_log10_energy_25km_past_1d,0.20462549087826615
local_max_mag_10km_past_30d,0.1975109443875206
local_log10_energy_25km_past_7d,0.17641765825306924
local_max_mag_10km_past_1d,0.15129856900782418
local_log10_energy_10km_past_1d,0.11807236640232191
local_log10_energy_10km_past_7d,0.0987707268470399
local_max_mag_25km_past_1d,0.07950653090876096
local_log10_energy_25km_past_30d,0.07877141507247144
event_weekday,0.07795916929036435
nearest_recent_event_magnitude_past_30d,0.0704196019248237
local_log10_energy_10km_past_30d,0.046586576990348995
local_max_mag_10km_past_7d,0.04207351486180515
has_parent,0.0
