feature,importance
magnitude,10.687013414698312
latitude,10.044518175178371
is_strong_link,9.01135098324211
local_max_mag_100km_past_30d,6.3268325346232395
eta,6.286086601731649
log10_eta,4.4186195410835705
local_events_25km_past_1d,3.424855136532915
event_year,3.242141377754909
local_events_10km_past_7d,3.1538021595121473
longitude,3.094757044931849
local_log10_energy_50km_past_30d,2.892562097432663
depth_km,2.633373505685044
local_events_10km_past_1d,2.4764819700466454
local_max_mag_50km_past_30d,2.0086214875866704
event_dayofyear,1.9669336064850982
local_log10_energy_25km_past_7d,1.8002706666389847
local_events_50km_past_30d,1.5720423239244088
local_events_25km_past_30d,1.542355435638659
local_log10_energy_100km_past_7d,1.444941703797518
local_log10_energy_50km_past_7d,1.3688928822323725
local_events_10km_past_30d,1.346014569975555
local_log10_energy_10km_past_7d,1.2534706385435448
local_max_mag_100km_past_1d,1.1964920760957347
nearest_recent_event_distance_km_past_30d,1.0733365593861321
parent_magnitude,1.0380982027145458
local_events_50km_past_1d,0.9684046935738683
event_month,0.9367102890157465
local_log10_energy_100km_past_30d,0.860877349902831
local_max_mag_100km_past_7d,0.7774476970993295
local_events_100km_past_30d,0.7549942522400567
local_max_mag_50km_past_7d,0.7086946622959734
events_past_30d,0.6716545816105186
local_log10_energy_25km_past_30d,0.6507338113859533
parent_depth_km,0.6199827770240236
local_events_25km_past_7d,0.615385617570495
local_max_mag_50km_past_1d,0.5323245022299687
local_max_mag_25km_past_30d,0.5267279397967909
parent_distance_km,0.5167303140895525
local_log10_energy_50km_past_1d,0.5130377357975034
local_log10_energy_25km_past_1d,0.4899768903931973
local_log10_energy_10km_past_1d,0.44591372063517354
local_log10_energy_100km_past_1d,0.4330845042934398
nearest_recent_event_age_days_past_30d,0.37999429952827307
parent_time_gap_days,0.3289978521845208
nearest_recent_event_magnitude_past_30d,0.32293487545660526
events_past_1d,0.31696900881555307
local_max_mag_25km_past_1d,0.3005610689886086
local_max_mag_10km_past_7d,0.27258117814995747
event_hour,0.24625766141860217
local_max_mag_25km_past_7d,0.2367497206384152
local_events_50km_past_7d,0.22315402294775527
local_events_100km_past_7d,0.21483152677872824
local_events_100km_past_1d,0.18956823572015077
local_log10_energy_10km_past_30d,0.18787390292315562
events_past_7d,0.16626028672359083
local_max_mag_10km_past_1d,0.12887098153404794
local_max_mag_10km_past_30d,0.11535199802868538
event_weekday,0.042497345736208385
has_parent,0.0
