feature,importance
is_strong_link,9.85568947556174
magnitude,9.532567761516352
latitude,8.051578413509969
log10_eta,7.698885857459661
local_max_mag_100km_past_30d,4.5747175043836235
event_year,3.7252958589152367
eta,3.6713160018394135
local_log10_energy_100km_past_30d,3.4182241085091682
event_dayofyear,3.3459163730643104
local_events_50km_past_30d,2.9819832743012036
parent_magnitude,2.732468025744014
local_log10_energy_50km_past_30d,2.5289016854806308
depth_km,2.1337770874743773
longitude,1.951100553605538
local_log10_energy_100km_past_7d,1.8734858353489343
local_events_25km_past_7d,1.7977120252326682
local_max_mag_50km_past_30d,1.6773482631254168
local_events_50km_past_1d,1.5891118544108185
local_events_25km_past_30d,1.5873279730166858
parent_distance_km,1.5044241992535272
local_events_50km_past_7d,1.4540587712752224
local_events_25km_past_1d,1.4264306586658115
events_past_30d,1.2615961950465786
local_log10_energy_50km_past_1d,1.2495583570361943
local_log10_energy_50km_past_7d,1.1230178838403237
local_events_100km_past_30d,1.0822177043868673
local_max_mag_50km_past_7d,1.0770872869270538
local_log10_energy_100km_past_1d,1.0561222609398768
local_max_mag_100km_past_7d,1.0007503090816872
local_max_mag_100km_past_1d,0.9967716299373662
local_log10_energy_25km_past_30d,0.9135416952562201
local_events_100km_past_1d,0.9004643065384142
parent_depth_km,0.8671614015331647
local_max_mag_25km_past_30d,0.8175031952646519
event_month,0.7755042702037324
events_past_7d,0.7494110421268986
local_events_100km_past_7d,0.7102552760703749
local_max_mag_25km_past_7d,0.6752838971961507
parent_time_gap_days,0.5947521567142692
nearest_recent_event_age_days_past_30d,0.5690090003665168
local_max_mag_25km_past_1d,0.5019632372838639
local_log10_energy_25km_past_1d,0.4800019413548719
events_past_1d,0.4091266832520843
event_hour,0.3672014456475296
local_log10_energy_25km_past_7d,0.34761756301969493
local_log10_energy_10km_past_1d,0.3383000955995049
local_max_mag_50km_past_1d,0.2757458577253585
local_log10_energy_10km_past_30d,0.2748475750783345
nearest_recent_event_distance_km_past_30d,0.2687875681489256
local_events_10km_past_1d,0.23826262428881068
local_max_mag_10km_past_30d,0.19735378066919798
nearest_recent_event_magnitude_past_30d,0.13964969999315902
local_max_mag_10km_past_1d,0.13725462818147424
local_events_10km_past_7d,0.1201825033848534
local_max_mag_10km_past_7d,0.10697671972635336
local_events_10km_past_30d,0.10000366877555793
event_weekday,0.0889631521767642
local_log10_energy_10km_past_7d,0.07543182553301411
has_parent,0.0
