feature,importance
log10_eta,0.17896371203976458
is_strong_link,0.16963082929142584
local_log10_energy_100km_past_1d,0.04202107561175896
eta,0.03430720294545155
local_max_mag_100km_past_1d,0.03343443914501714
parent_time_gap_days,0.03320829697006613
local_log10_energy_100km_past_7d,0.03219680064584547
local_log10_energy_50km_past_1d,0.028883112403035344
parent_distance_km,0.025572315635661858
local_log10_energy_50km_past_30d,0.023240264471941895
local_log10_energy_100km_past_30d,0.02290159900844084
local_max_mag_100km_past_7d,0.02131479005688127
local_max_mag_100km_past_30d,0.0209353669420546
local_log10_energy_50km_past_7d,0.02071960555772834
local_max_mag_50km_past_1d,0.01809146842518744
event_dayofyear,0.01802967172432099
magnitude,0.01673901598314341
nearest_recent_event_age_days_past_30d,0.015126332701048817
local_max_mag_50km_past_30d,0.013459231576667636
events_past_7d,0.011679886518302962
events_past_1d,0.011560530489532587
latitude,0.011540488965808521
events_past_30d,0.011195209856062023
parent_magnitude,0.010199383565647556
local_max_mag_50km_past_7d,0.009935733094921044
local_log10_energy_25km_past_1d,0.009664132668939302
local_log10_energy_25km_past_7d,0.009514170264564881
event_month,0.009463084079909178
local_log10_energy_25km_past_30d,0.007833472234360806
local_events_100km_past_7d,0.007461064466020834
local_events_100km_past_1d,0.007058036430966852
local_events_50km_past_1d,0.007028548825293404
longitude,0.007027705593858369
local_events_100km_past_30d,0.006945561891130768
local_max_mag_25km_past_1d,0.006337147085722205
parent_depth_km,0.005805014186980151
local_events_50km_past_30d,0.005621272419948055
local_events_50km_past_7d,0.00544060131801813
local_events_25km_past_30d,0.005432849151483318
local_events_25km_past_1d,0.005306327200074484
local_events_25km_past_7d,0.004976289806888467
local_max_mag_25km_past_7d,0.004534689639301559
local_log10_energy_10km_past_7d,0.004171767109453415
local_events_10km_past_1d,0.00405021569657675
local_log10_energy_10km_past_1d,0.0039999446721926575
local_events_10km_past_7d,0.003939779072839161
local_events_10km_past_30d,0.003851793890503603
local_log10_energy_10km_past_30d,0.0038382458372956747
depth_km,0.0037671299545109925
local_max_mag_25km_past_30d,0.0037166830223558382
nearest_recent_event_magnitude_past_30d,0.0026490152120749793
event_hour,0.0026392685439465126
nearest_recent_event_distance_km_past_30d,0.002555697556226824
event_weekday,0.0025455124500125183
event_year,0.002012558339514401
local_max_mag_10km_past_1d,0.002010442372541799
local_max_mag_10km_past_30d,0.002006813883734074
local_max_mag_10km_past_7d,0.001908801497043221
has_parent,0.0
