feature,importance
log10_eta,0.1795269973330488
is_strong_link,0.16076839866251713
parent_distance_km,0.047429635139106405
eta,0.035580380150795066
magnitude,0.030204494927883595
parent_time_gap_days,0.028411887810552375
local_log10_energy_25km_past_1d,0.027737476999923787
local_log10_energy_25km_past_7d,0.022984216310947082
nearest_recent_event_age_days_past_30d,0.022556856120337324
local_log10_energy_50km_past_1d,0.020483930224386864
latitude,0.01954289867478942
local_log10_energy_25km_past_30d,0.01840509027107533
local_log10_energy_50km_past_30d,0.017863643782683774
local_log10_energy_50km_past_7d,0.015894562516063648
local_log10_energy_10km_past_1d,0.014023477242498332
local_max_mag_50km_past_1d,0.014019243956081536
local_max_mag_25km_past_1d,0.01313369505455939
local_log10_energy_100km_past_1d,0.012393232142515647
event_dayofyear,0.012388298299780888
events_past_1d,0.011479230009513198
events_past_7d,0.01135580709398672
events_past_30d,0.011144487684495588
local_log10_energy_100km_past_7d,0.011127319730415128
local_log10_energy_10km_past_30d,0.010881520760568406
depth_km,0.010484972624571555
parent_depth_km,0.010116470642937315
local_max_mag_25km_past_30d,0.009971810955279282
local_max_mag_50km_past_7d,0.00987420976139671
local_log10_energy_10km_past_7d,0.009774437675911626
local_max_mag_50km_past_30d,0.00948412240911856
local_log10_energy_100km_past_30d,0.00940006962630001
local_max_mag_25km_past_7d,0.009388270553410316
longitude,0.008423635684875037
parent_magnitude,0.007820395031913837
local_events_100km_past_7d,0.007309086932146159
local_events_50km_past_1d,0.007129873075405406
local_events_100km_past_1d,0.007047950915753461
local_max_mag_10km_past_1d,0.006946972232085876
local_events_100km_past_30d,0.006944616016539013
local_events_10km_past_1d,0.006673306507387091
local_events_50km_past_30d,0.0065731630620401325
local_events_25km_past_1d,0.0065633083675656215
local_events_50km_past_7d,0.006520524645167886
local_events_25km_past_7d,0.006358892426078301
event_month,0.006294339677890179
local_events_10km_past_7d,0.006292972120954791
local_events_25km_past_30d,0.006220368459720878
local_max_mag_100km_past_1d,0.006019446210319775
local_events_10km_past_30d,0.005930426098881482
nearest_recent_event_distance_km_past_30d,0.005219068811104879
nearest_recent_event_magnitude_past_30d,0.0050317081723474716
local_max_mag_100km_past_7d,0.004728182765133971
event_hour,0.0047137849312592316
local_max_mag_100km_past_30d,0.004290502269288166
local_max_mag_10km_past_30d,0.003876663172779843
local_max_mag_10km_past_7d,0.0037699543291812567
event_weekday,0.0034097608235492917
event_year,0.002059952113180114
has_parent,0.0
