event_id,nn_log_eta_b0
889,0.3327551312988204
890,4.1001697453964105
891,2.80935004866991
892,2.005663975613296
893,2.4677886949165844
894,2.221478872251491
895,3.4082771461567565
896,3.2906290477851003
897,2.865610680417279
898,4.476028567366101
899,4.5082643485489085
900,5.366450350933537
901,1.7765699145275133
902,4.131225958293965
903,4.7522550066248295
904,4.905806220953631
905,4.614926014325568
906,4.826980834462758
907,0.3291856634839685
908,1.184581807535167
909,5.4650486932253255
910,3.336865853180439
911,4.418582075536413
912,5.071674056020405
913,1.861492423197206
914,1.9298379829092553
915,4.541602871730831
916,1.4233372009005045
917,1.4939342293977853
918,4.642190192918147
919,-0.1238730896991389
920,2.8341533009147906
921,5.051494067812266
922,3.03328490481098
923,4.942897511114683
924,4.087506328450216
925,2.700804309227244
926,1.252216094551535
927,4.63304476442504
928,5.08667098040131
929,5.873304589304876
930,5.249306164433376
931,3.628660703451547
932,4.305775421667656
933,4.699784102810985
934,5.187952096084846
935,4.747234229583442
936,5.271383334178616
937,4.612426854677104
938,4.4905789089525445
939,5.190741260504458
940,5.656452753138345
941,5.21268075022959
942,4.836739875082732
943,4.886168147207048
944,4.93505911999668
945,3.194172881735346
946,3.986445918610554
947,4.255071479675393
948,4.048872754190206
949,3.7544590522121584
950,4.0482211259951555
951,4.5551309026410225
952,4.524729716361005
953,4.742336087354713
954,4.044567648194908
955,4.753737577215084
956,3.730025161684722
957,4.709786411001171
958,5.250049892421639
959,4.777489795153441
960,1.6749322673474938
961,4.645755205729291
962,4.128538828456716
963,5.2341512928050165
964,4.766159489931973
965,4.594680416227023
966,4.519082008500657
967,4.576239893495657
968,4.201731968457396
969,3.315813919587667
970,4.146800701478975
971,4.183807494445819
972,4.848670036777963
973,5.379494286648847
974,4.261286041269949
975,4.953955346564726
976,4.995461023335247
977,4.672820255817912
978,4.476462756983411
979,4.472780477019887
980,5.937280546966632
981,5.353543645827228
982,3.3631290865553103
983,4.9251241649212
984,4.6332807739610145
985,3.0246954520612297
986,5.304405101844779
987,3.492794421945299
988,4.398964930648811
989,4.744517860781323
990,2.1132908089179443
991,0.37724990076071574
992,5.170827227246875
993,4.558779050851407
994,1.0835172997724278
995,4.8175064271478565
996,4.498703707945037
997,3.844043886001435
998,4.8783238636108015
999,0.18882977440928395
1000,4.059787215687944
1001,4.8359559971835475
1002,3.7360719067791743
1003,4.95992033762922
1004,5.625300728263541
1005,4.762517500213142
1006,4.392413335541958
1007,4.256561633691073
1008,4.2879130843510485
1009,5.0849895225488435
1010,5.731579613509856
1011,5.214759854467851
1012,5.083342598667064
1013,5.729228380626855
1014,5.856197926426919
1015,5.810453177697127
1016,0.1442872549169616
1017,-0.6513751927138519
1018,5.447080180332858
1019,4.563386500651444
1020,5.227636412992528
1021,4.6301516791332995
1022,5.261113345903154
1023,4.381953352829504
1024,4.205039789344193
1025,4.763610913127261
1026,5.514233670038704
1027,4.679896988540103
1028,5.236458156581488
1029,4.955032209370024
1030,5.16527974044314
1031,5.16527974044314
1032,1.4130034801140008
1033,3.959415717758445
1034,4.171296500167818
1035,4.173390723579503
1036,5.245784164720126
1037,4.649925487937635
1038,4.465076428056624
1039,4.819004455183186
1040,3.5474952450281494
1041,1.6475273549279017
1042,4.268654693642134
1043,3.580748964860848
1044,3.57465577032936
1045,4.429958130799859
1046,3.8136461127734966
1047,5.706829254799733
1048,4.756448209941933
1049,4.82202055086718
1050,4.9558646837426235
1051,4.721664350020968
1052,4.504208419899053
1053,5.298851008654581
1054,5.20561503317899
1055,4.989691745710404
1056,5.559730159299813
1057,4.970283383591243
1058,5.540776408974638
1059,1.9102306438691086
1060,5.127378218789007
1061,4.632326721007302
1062,5.180255019921645
1063,4.1841792441164625
1064,4.656260163935106
1065,4.97184140276016
1066,5.41504114890917
1067,5.744221346122211
1068,3.790294564203895
1069,4.18506603833733
1070,5.449114259647654
1071,1.9034792904257225
1072,-1.6111589590843318
1073,4.577918368159571
1074,5.34205006629067
1075,5.118292077122289
1076,4.3387604984031025
1077,2.2251503305185305
1078,4.108514387213399
1079,5.4344748808793035
1080,3.5334522301527844
1081,4.392986254042967
1082,4.152443183150735
1083,5.629679115314165
1084,3.3925651958549627
1085,3.0984469539698676
1086,3.120189946936366
1087,-0.7945951263847822
1088,2.9365681586087247
1089,2.692568375682015
1090,3.4951957880532203
1091,3.073671026630968
1092,1.048448959878534
1093,2.563089264134891
1094,2.615623819961051
1095,2.4269078509023903
1096,2.9875438235558978
1097,2.0763224761737304
1098,3.118042399035134
1099,2.763892175168832
1100,3.1337660857441527
1101,1.8559121623656085
1102,0.9746274749683488
1103,3.289660553666725
1104,2.304349352707514
1105,2.8235826225025407
1106,2.3818147789747726
1107,3.6420462657804142
1108,3.166019268629633
1109,3.1961187328328515
1110,3.1780912239925216
1111,0.11080054569703868
1112,3.2670386024604627
1113,2.5637129900681686
1114,2.806389001068593
1115,2.2113814841245905
1116,3.137845938851352
1117,1.9196192100663538
1118,2.5063774899945725
1119,3.17651446042227
1120,3.6404572074114823
1121,3.5919550436686793
1122,3.2499159004285705
1123,2.514545541793317
1124,1.7461195092729542
1125,2.483393249964072
1126,2.5038974378934578
1127,3.534539928979497
1128,2.2278570046877095
1129,3.024519313492992
1130,3.110110666522179
1131,2.9150088616734493
1132,2.2197958922256564
1133,2.9904621257018245
1134,2.068659028411698
1135,1.4721041135963324
1136,2.882741215828843
1137,1.6823974826477097
1138,1.36606140578612
1139,2.5659154835157194
1140,1.6935764858255826
1141,2.4862440614883483
1142,1.5169559280736034
1143,2.636994823478938
1144,2.78117815344858
1145,1.9956323796027933
1146,2.258485340657697
1147,-0.13606592895251524
1148,-0.5318769454200445
1149,-1.0275261439695547
1150,0.6272228628761809
1151,-0.22448032394774198
1152,-0.7466061678835598
1153,0.1530063599096545
1154,2.715016539216858
1155,-0.5386650259271064
1156,0.6417357825419245
1157,2.4054583726736523
1158,2.8488580686658307
1159,0.7175284856034668
1160,1.9522754673329665
1161,2.7537221219322547
1162,2.5772576455217084
1163,2.30883843896477
1164,2.608546522622973
1165,1.3934089558781237
1166,3.9290968762085052
1167,3.2721979372663244
1168,2.7113599827507797
1169,2.4117982478594473
1170,2.203970397439992
1171,2.5178129055397656
1172,2.5010566109598646
1173,1.2568604044742189
1174,2.9859278898941115
1175,2.9851427269698503
1176,2.903458569300472
1177,2.614811861445025
1178,2.3683346944472436
1179,1.72328221723844
1180,2.3736798056015393
1181,1.3681463837529204
1182,2.074925010438442
1183,2.86279215220752
1184,2.813299449520045
1185,2.8685099815761737
1186,3.255793265761445
1187,2.0284142669927223
1188,2.9539343051392404
1189,3.1741154483541387
1190,2.5594332247150886
1191,3.083235885963589
1192,2.599376602228227
1193,1.2531021730040575
1194,2.605933851144766
1195,3.0810111601836847
1196,2.9018253038476085
1197,2.6537460600815344
1198,1.841052524001997
1199,3.018822218162656
1200,2.0034811066337075
1201,1.0135142484156359
1202,2.921460224789777
1203,2.526084370371308
1204,2.5544026389305285
1205,1.4323172620548625
