event_id,event_time,latitude,longitude,depth_km,magnitude,nn_log_eta_b0,parent_id,parent_distance_km,parent_dt_days,parent_lat,parent_lon,parent_depth
37163,2021-04-15 10:00:00,9.92,126.23,25.0,2.7,-7.128109658920472,6893.0,0.0,859.9645833333333,9.92,126.23,25.0
37324,2021-04-22 20:33:00,6.55,125.3,1.0,2.7,-7.3714540682827785,19559.0,0.0,491.06180555555557,6.55,125.3,1.0
37338,2021-04-23 04:31:00,10.42,125.03,1.0,4.6,-7.471375620107307,23855.0,0.0,390.1347222222222,10.42,125.03,1.0
37535,2021-04-29 09:05:00,9.73,126.17,22.0,2.8,-7.327269167972061,17141.0,0.0,543.6520833333333,9.73,126.17,22.0
37604,2021-05-01 16:21:00,9.66,126.21,34.0,1.8,-7.741465224365278,31497.0,0.0,209.47152777777777,9.66,126.21,34.0
37637,2021-05-02 02:29:00,16.43,122.14,4.0,2.4,-11.016832734045659,37626.0,0.0,0.1111111111111111,16.43,122.14,4.0
37650,2021-05-02 08:12:00,9.12,126.38,22.0,2.8,-7.177011110896241,9617.0,0.0,768.3854166666666,9.12,126.38,22.0
37655,2021-05-02 13:44:00,10.1,125.96,10.0,2.8,-7.720103117247944,31061.0,0.0,220.0326388888889,10.1,125.96,10.0
37729,2021-05-05 22:45:00,12.2,123.9,1.0,3.6,-8.550410011611866,36853.0,0.0,32.522222222222226,12.2,123.9,1.0
37821,2021-05-08 21:39:00,6.75,125.22,34.0,2.3,-7.320753329121663,17291.0,0.0,551.8701388888888,6.75,125.22,34.0
37951,2021-05-12 14:45:00,8.69,126.42,28.0,2.5,-8.436977713288913,36731.0,0.0,42.229166666666664,8.69,126.42,28.0
37967,2021-05-12 23:33:00,10.35,124.92,1.0,2.4,-7.419881887501975,22841.0,0.0,439.24652777777777,10.35,124.92,1.0
38037,2021-05-15 03:20:00,9.14,126.95,1.0,3.2,-7.695231714803565,31027.0,0.0,233.0013888888889,9.14,126.95,1.0
38044,2021-05-15 12:25:00,7.01,125.99,27.0,2.8,-7.051309430725287,4142.0,0.0,1026.3152777777777,7.01,125.99,27.0
38337,2021-05-26 05:12:00,15.55,119.85,33.0,2.4,-7.419695854603249,23222.0,0.0,439.4347222222222,15.55,119.85,33.0
38378,2021-05-28 02:10:00,10.03,126.05,27.0,2.0,-7.9653280933027455,34872.0,0.0,125.10138888888889,10.03,126.05,27.0
38380,2021-05-28 03:15:00,8.7,126.4,31.0,1.9,-7.100218915592551,6633.0,0.0,917.0041666666667,8.7,126.4,31.0
38421,2021-05-29 04:06:00,9.63,126.03,28.0,2.0,-7.11464076439607,7112.0,0.0,887.0527777777778,9.63,126.03,28.0
38429,2021-05-29 12:06:00,6.89,125.05,18.0,2.0,-7.300675431078527,16353.0,0.0,577.9826388888889,6.89,125.05,18.0
38450,2021-05-29 23:05:00,9.62,126.22,33.0,2.0,-7.203967820642863,12163.0,0.0,722.1416666666667,9.62,126.22,33.0
38466,2021-05-30 08:16:00,9.66,126.81,1.0,3.2,-7.179208000912989,10693.0,0.0,764.5083333333333,9.66,126.81,1.0
38634,2021-06-04 02:56:00,9.98,126.1,28.0,1.8,-7.262031129821405,14446.0,0.0,631.7701388888889,9.98,126.1,28.0
38703,2021-06-06 04:02:00,10.18,126.26,4.0,3.8,-9.685152425876687,38610.0,0.0,2.3847222222222224,10.18,126.26,4.0
38739,2021-06-06 13:06:00,6.79,124.99,11.0,2.8,-7.472860865550524,25949.0,0.0,388.8027777777778,6.79,124.99,11.0
38788,2021-06-06 19:41:00,10.04,126.07,19.0,1.8,-7.56949830639824,28900.0,0.0,311.2375,10.04,126.07,19.0
38814,2021-06-06 22:11:00,10.04,126.05,20.0,1.5,-10.562941320044471,38745.0,0.0,0.3159722222222222,10.04,126.05,20.0
38887,2021-06-07 13:02:00,10.01,126.1,18.0,2.3,-10.172122630173234,38779.0,0.0,0.7770833333333333,10.01,126.1,18.0
38923,2021-06-08 02:01:00,9.98,125.98,18.0,2.9,-7.476633128966095,26135.0,0.0,385.4402777777778,9.98,125.98,18.0
38947,2021-06-08 06:07:00,10.19,126.31,11.0,2.3,-10.174067525863874,38878.0,0.0,0.7736111111111111,10.19,126.31,11.0
39039,2021-06-09 09:47:00,9.72,126.18,29.0,1.8,-7.433106295465822,24321.0,0.0,426.0729166666667,9.72,126.18,29.0
39100,2021-06-10 06:01:00,10.01,126.17,15.0,2.4,-8.312108615073884,37139.0,0.0,56.296527777777776,10.01,126.17,15.0
39119,2021-06-10 15:24:00,10.24,126.31,4.0,3.6,-9.465840450306512,38756.0,0.0,3.951388888888889,10.24,126.31,4.0
39141,2021-06-11 03:25:00,10.03,126.1,29.0,2.3,-7.609095636866547,30225.0,0.0,284.1152777777778,10.03,126.1,29.0
39155,2021-06-11 08:47:00,6.58,125.28,18.0,2.1,-7.331400596555987,19737.0,0.0,538.5048611111112,6.58,125.28,18.0
39162,2021-06-11 19:46:00,10.0,126.12,20.0,2.5,-9.625566735892441,39015.0,0.0,2.7354166666666666,10.0,126.12,20.0
39242,2021-06-13 21:47:00,9.11,126.36,25.0,2.2,-7.098079502915253,6852.0,0.0,921.5326388888889,9.11,126.36,25.0
39299,2021-06-14 23:42:00,7.71,124.83,1.0,2.8,-12.016832734045659,39295.0,0.0,0.011111111111111112,7.71,124.83,1.0
39335,2021-06-15 03:12:00,7.66,124.9,1.0,2.3,-8.096578930216955,36244.0,0.0,92.47222222222223,7.66,124.9,1.0
39362,2021-06-15 06:04:00,7.7,124.84,5.0,3.1,-11.084232149545176,39342.0,0.0,0.09513888888888888,7.7,124.84,5.0
39366,2021-06-15 07:37:00,7.67,124.88,1.0,2.6,-7.303545420270426,18202.0,0.0,574.1756944444444,7.67,124.88,1.0
39379,2021-06-15 13:33:00,7.7,124.84,1.0,2.9,-10.304498768151658,39301.0,0.0,0.5729166666666666,7.7,124.84,1.0
39394,2021-06-15 20:35:00,7.67,124.86,1.0,2.5,-7.303216729891151,18210.0,0.0,574.6104166666667,7.67,124.86,1.0
39442,2021-06-16 07:27:00,7.67,124.85,2.0,2.4,-9.923411048883423,39283.0,0.0,1.3777777777777778,7.67,124.85,2.0
39473,2021-06-16 18:22:00,7.69,124.8,1.0,3.0,-7.007933555558765,2817.0,0.0,1134.1138888888888,7.69,124.8,1.0
39483,2021-06-16 23:10:00,7.76,124.78,11.0,1.8,-9.80983829815068,39346.0,0.0,1.7895833333333333,7.76,124.78,11.0
39508,2021-06-17 06:19:00,10.19,126.38,5.0,4.5,-9.234270536922079,39111.0,0.0,6.7347222222222225,10.19,126.38,5.0
39518,2021-06-17 08:31:00,10.2,126.36,4.0,2.6,-7.1208786960081865,7804.0,0.0,874.4027777777778,10.2,126.36,4.0
39520,2021-06-17 09:02:00,7.67,124.88,1.0,2.3,-9.748928019001303,39366.0,0.0,2.0590277777777777,7.67,124.88,1.0
39548,2021-06-17 21:43:00,7.71,124.85,2.0,2.5,-7.3485406061993555,21366.0,0.0,517.6659722222222,7.71,124.85,2.0
39598,2021-06-18 09:11:00,7.71,124.84,7.0,2.8,-9.548947271678632,39330.0,0.0,3.2631944444444443,7.71,124.84,7.0
39599,2021-06-18 09:13:00,7.7,124.83,7.0,3.7,-8.868230079239567,38574.0,0.0,15.644444444444444,7.7,124.83,7.0
39615,2021-06-18 19:06:00,7.67,124.88,1.0,2.1,-9.91047182523891,39520.0,0.0,1.4194444444444445,7.67,124.88,1.0
39632,2021-06-19 00:53:00,7.77,124.78,11.0,2.0,-9.581366630028157,39407.0,0.0,3.0284722222222222,7.77,124.78,11.0
39647,2021-06-19 05:18:00,7.66,124.87,3.0,2.7,-9.55885627128366,39412.0,0.0,3.189583333333333,7.66,124.87,3.0
39649,2021-06-19 05:26:00,7.72,124.84,2.0,2.6,-9.453425817293201,39343.0,0.0,4.065972222222222,7.72,124.84,2.0
39667,2021-06-19 16:34:00,9.63,126.25,29.0,2.2,-7.692177377868635,32352.0,0.0,234.64583333333334,9.63,126.25,29.0
39676,2021-06-19 23:01:00,12.55,124.69,31.0,2.1,-9.481380372251492,39427.0,0.0,3.8125,12.55,124.69,31.0
39693,2021-06-20 03:44:00,7.69,124.85,1.0,2.8,-9.446727811832664,39411.0,0.0,4.129166666666666,7.69,124.85,1.0
39695,2021-06-20 03:57:00,6.62,125.23,6.0,2.6,-7.510051282042321,27788.0,0.0,356.89375,6.62,125.23,6.0
39704,2021-06-20 09:21:00,7.7,124.86,1.0,2.3,-10.097101075734498,39657.0,0.0,0.9236111111111112,7.7,124.86,1.0
39740,2021-06-21 03:24:00,7.66,124.86,2.0,3.7,-9.283535135224446,39333.0,0.0,6.0125,7.66,124.86,2.0
39744,2021-06-21 04:59:00,7.68,124.86,1.0,2.8,-10.03768287301878,39691.0,0.0,1.0590277777777777,7.68,124.86,1.0
39750,2021-06-21 07:11:00,7.68,124.86,7.0,2.5,-9.464773199857774,39517.0,0.0,3.9611111111111112,7.68,124.86,7.0
39761,2021-06-21 13:44:00,7.68,124.86,2.0,2.6,-9.256268901725543,39345.0,0.0,6.402083333333334,7.68,124.86,2.0
39844,2021-06-24 01:58:00,10.34,125.17,1.0,2.1,-7.29687770048114,18184.0,0.0,583.0590277777778,10.34,125.17,1.0
39914,2021-06-25 19:41:00,7.73,124.83,1.0,2.1,-9.034646332431675,39340.0,0.0,10.664583333333333,7.73,124.83,1.0
39937,2021-06-26 15:20:00,7.7,124.81,1.0,2.4,-8.996005497924497,39297.0,0.0,11.656944444444445,7.7,124.81,1.0
39938,2021-06-26 16:06:00,7.66,126.29,34.0,1.8,-7.807720030307068,34203.0,0.0,179.83333333333334,7.66,126.29,34.0
39959,2021-06-27 10:38:00,9.98,126.15,19.0,2.2,-8.821521298767525,39072.0,0.0,17.420833333333334,9.98,126.15,19.0
40035,2021-06-29 12:26:00,9.42,126.26,18.0,3.2,-7.164959697455418,11035.0,0.0,790.00625,9.42,126.26,18.0
40058,2021-06-30 03:01:00,9.76,126.15,31.0,2.0,-7.2518729068175825,14730.0,0.0,646.7215277777777,9.76,126.15,31.0
40060,2021-06-30 03:37:00,13.39,122.29,1.0,2.0,-7.7999282355239865,34218.0,0.0,183.0888888888889,13.39,122.29,1.0
40067,2021-06-30 05:02:00,10.45,125.07,1.0,2.5,-7.565583744249522,29790.0,0.0,314.05555555555554,10.45,125.07,1.0
40150,2021-07-02 09:32:00,13.69,120.93,6.0,3.3,-10.587484261121997,40136.0,0.0,0.2986111111111111,13.69,120.93,6.0
40171,2021-07-02 23:22:00,10.24,126.31,4.0,3.3,-8.713663685828319,39119.0,0.0,22.331944444444446,10.24,126.31,4.0
40195,2021-07-03 13:53:00,7.7,124.84,1.0,2.6,-8.806982744953523,39379.0,0.0,18.01388888888889,7.7,124.84,1.0
40218,2021-07-04 01:15:00,5.95,126.28,107.0,2.6,-7.302287662054948,18796.0,0.0,575.8409722222223,5.95,126.28,107.0
40316,2021-07-07 06:40:00,13.68,120.63,98.0,2.0,-7.497804196992461,28046.0,0.0,367.1013888888889,13.68,120.63,98.0
40346,2021-07-08 05:02:00,9.64,126.25,32.0,2.2,-8.679723045748444,39252.0,0.0,24.147222222222222,9.64,126.25,32.0
40384,2021-07-09 17:21:00,13.97,120.91,9.0,2.8,-7.328719495973967,21089.0,0.0,541.8395833333333,13.97,120.91,9.0
40484,2021-07-12 04:01:00,7.67,124.84,1.0,3.3,-8.642886832865493,39396.0,0.0,26.28472222222222,7.67,124.84,1.0
40496,2021-07-12 14:04:00,7.68,124.86,1.0,4.3,-8.732613558774084,39744.0,0.0,21.37847222222222,7.68,124.86,1.0
40497,2021-07-12 18:52:00,7.67,124.86,6.0,2.9,-8.655400035302016,39506.0,0.0,25.538194444444443,7.67,124.86,6.0
40515,2021-07-13 09:54:00,10.16,126.45,29.0,2.2,-7.429940349046078,25767.0,0.0,429.1902777777778,10.16,126.45,29.0
40544,2021-07-14 04:58:00,11.29,124.59,1.0,2.3,-7.255843718974193,15415.0,0.0,640.8354166666667,11.29,124.59,1.0
40551,2021-07-14 07:24:00,7.67,124.87,1.0,2.9,-7.282342939794255,18215.0,0.0,602.9027777777778,7.67,124.87,1.0
40574,2021-07-15 00:44:00,7.71,124.84,1.0,2.1,-8.681186813518472,39733.0,0.0,24.06597222222222,7.71,124.84,1.0
40591,2021-07-15 11:58:00,11.29,124.58,1.0,2.5,-7.169968540117206,11871.0,0.0,780.9472222222222,11.29,124.58,1.0
40632,2021-07-16 19:42:00,6.61,126.4,28.0,2.8,-7.236021449888612,14539.0,0.0,670.7625,6.61,126.4,28.0
40686,2021-07-18 06:54:00,7.71,124.85,1.0,2.2,-9.150434619681715,40401.0,0.0,8.16875,7.71,124.85,1.0
40700,2021-07-18 12:16:00,7.75,124.82,1.0,4.0,-8.554762452582597,39444.0,0.0,32.197916666666664,7.75,124.82,1.0
40701,2021-07-18 12:25:00,7.77,124.8,1.0,2.7,-8.360255442649546,38415.0,0.0,50.388888888888886,7.77,124.8,1.0
40753,2021-07-20 01:20:00,7.68,124.84,1.0,3.0,-8.579399290247688,39666.0,0.0,30.42222222222222,7.68,124.84,1.0
40871,2021-07-24 08:44:00,13.69,120.59,105.0,2.4,-7.0298450255649225,4463.0,0.0,1078.3138888888889,13.69,120.59,105.0
40892,2021-07-24 14:36:00,13.67,120.59,111.0,3.2,-7.4657404748601355,27628.0,0.0,395.2298611111111,13.67,120.59,111.0
40896,2021-07-24 15:40:00,13.71,120.59,93.0,2.1,-7.421581836629053,25920.0,0.0,437.53055555555557,13.71,120.59,93.0
40933,2021-07-25 03:58:00,13.68,120.58,110.0,2.8,-10.465840450306512,40903.0,0.0,0.3951388888888889,13.68,120.58,110.0
40942,2021-07-25 11:37:00,13.74,120.62,100.0,2.0,-7.342767112497408,22530.0,0.0,524.59375,13.74,120.62,100.0
41032,2021-07-27 19:56:00,13.71,120.58,97.0,2.1,-7.681960723538626,33291.0,0.0,240.23125,13.71,120.58,97.0
41121,2021-07-30 00:12:00,13.71,120.63,92.0,1.8,-9.452980995319965,40959.0,0.0,4.070138888888889,13.71,120.63,92.0
41127,2021-07-30 03:15:00,18.78,120.81,21.0,3.2,-7.560000957317408,30723.0,0.0,318.11875,18.78,120.81,21.0
41175,2021-07-31 09:31:00,13.68,120.64,97.0,1.8,-7.263959238316663,17793.0,0.0,628.9715277777777,13.68,120.64,97.0
41196,2021-08-01 07:31:00,9.83,126.42,1.0,2.4,-7.107210856954203,8424.0,0.0,902.3590277777778,9.83,126.42,1.0
41201,2021-08-01 13:35:00,10.69,124.94,1.0,2.5,-7.050865047411955,5567.0,0.0,1027.3659722222221,10.69,124.94,1.0
41268,2021-08-03 21:18:00,15.09,119.81,14.0,3.3,-7.472833716982321,28220.0,0.0,388.82708333333335,15.09,119.81,14.0
41358,2021-08-06 22:46:00,8.47,126.78,19.0,3.2,-7.591201729156693,31952.0,0.0,296.06597222222223,8.47,126.78,19.0
41382,2021-08-08 01:21:00,13.74,120.62,100.0,1.9,-8.929939262736204,40942.0,0.0,13.572222222222223,13.74,120.62,100.0
41400,2021-08-08 15:29:00,11.32,124.58,1.0,3.0,-7.503494420886113,29336.0,0.0,362.3229166666667,11.32,124.58,1.0
41429,2021-08-09 13:00:00,13.72,120.61,99.0,2.0,-7.806686507832119,35400.0,0.0,180.26180555555555,13.72,120.61,99.0
41442,2021-08-09 23:54:00,13.69,120.67,101.0,1.8,-8.91074812780358,40992.0,0.0,14.185416666666667,13.69,120.67,101.0
41447,2021-08-10 01:10:00,9.68,126.21,33.0,1.5,-7.234221727437174,15234.0,0.0,673.5479166666667,9.68,126.21,33.0
41704,2021-08-13 04:08:00,13.69,120.57,90.0,2.2,-7.1867724200732095,13414.0,0.0,751.3076388888888,13.69,120.57,90.0
41732,2021-08-13 09:31:00,13.71,120.63,92.0,1.6,-8.904583926292593,41121.0,0.0,14.388194444444444,13.71,120.63,92.0
41767,2021-08-13 22:30:00,7.71,124.83,1.0,3.1,-8.284801037171468,39299.0,0.0,59.95,7.71,124.83,1.0
41847,2021-08-14 17:02:00,5.98,126.56,13.0,3.3,-7.387367704765763,25199.0,0.0,473.39375,5.98,126.56,13.0
41857,2021-08-14 22:33:00,13.73,120.62,96.0,2.1,-9.449218291314814,41484.0,0.0,4.105555555555555,13.73,120.62,96.0
41999,2021-08-17 06:25:00,13.72,120.53,107.0,2.6,-7.299612254265983,21236.0,0.0,579.3993055555555,13.72,120.53,107.0
42015,2021-08-17 18:13:00,13.69,120.56,92.0,2.5,-7.6918959854557345,34076.0,0.0,234.79791666666668,13.69,120.56,92.0
42021,2021-08-17 19:58:00,13.72,120.59,97.0,2.1,-9.307509761842189,41546.0,0.0,5.689583333333333,13.72,120.59,97.0
42077,2021-08-18 09:15:00,13.65,120.66,107.0,2.0,-9.537905678462735,41867.0,0.0,3.3472222222222223,13.65,120.66,107.0
42098,2021-08-19 00:54:00,7.73,124.81,1.0,2.8,-8.257627753960604,39435.0,0.0,63.82083333333333,7.73,124.81,1.0
42168,2021-08-20 18:18:00,13.71,120.58,97.0,2.4,-8.683612238605273,41032.0,0.0,23.931944444444444,13.71,120.58,97.0
42267,2021-08-22 22:24:00,13.71,120.58,97.0,2.1,-9.725963743018415,42168.0,0.0,2.1708333333333334,13.71,120.58,97.0
42315,2021-08-24 06:58:00,13.7,120.6,98.0,2.6,-7.315959809114862,22410.0,0.0,557.9951388888888,13.7,120.6,98.0
42437,2021-08-28 17:50:00,13.72,120.61,100.0,2.0,-8.520171144974853,40915.0,0.0,34.86736111111111,13.72,120.61,100.0
42559,2021-09-02 00:17:00,8.75,126.43,32.0,2.6,-7.836262465156012,36354.0,0.0,168.39444444444445,8.75,126.43,32.0
42560,2021-09-02 00:28:00,9.73,126.18,31.0,3.5,-7.521080318008333,30864.0,0.0,347.94444444444446,9.73,126.18,31.0
42672,2021-09-05 11:02:00,13.72,120.58,98.0,2.1,-9.41240416546118,42526.0,0.0,4.46875,13.72,120.58,98.0
42734,2021-09-07 07:11:00,10.04,123.3,32.0,2.1,-7.2283422097418315,16173.0,0.0,682.7284722222222,10.04,123.3,32.0
42802,2021-09-08 23:59:00,13.65,120.57,109.0,2.5,-7.274208727378748,20359.0,0.0,614.3013888888889,13.65,120.57,109.0
42823,2021-09-09 10:29:00,7.73,124.84,2.0,2.3,-8.1270619667096,39359.0,0.0,86.20416666666667,7.73,124.84,2.0
42929,2021-09-12 22:44:00,9.56,126.24,29.0,1.8,-7.143127498509676,12106.0,0.0,830.7354166666667,9.56,126.24,29.0
43059,2021-09-17 15:42:00,11.37,124.6,1.0,2.2,-7.6929479637201625,35001.0,0.0,234.22986111111112,11.37,124.6,1.0
43095,2021-09-18 17:48:00,15.29,120.25,31.0,1.7,-7.034304562908956,5770.0,0.0,1067.2979166666667,15.29,120.25,31.0
43163,2021-09-20 21:04:00,10.01,126.03,14.0,2.9,-7.264663238706132,20319.0,0.0,627.9527777777778,10.01,126.03,14.0
43237,2021-09-22 18:20:00,13.72,120.57,98.0,2.1,-7.593127201978362,33362.0,0.0,294.75625,13.72,120.57,98.0
43291,2021-09-24 04:14:00,5.53,126.93,15.0,3.8,-7.394802729225669,27233.0,0.0,465.35833333333335,5.53,126.93,15.0
43348,2021-09-26 00:02:00,13.78,120.61,99.0,2.1,-8.308799770052778,41171.0,0.0,56.72708333333333,13.78,120.61,99.0
43354,2021-09-26 03:56:00,14.02,121.01,1.0,2.9,-7.267399351773732,20560.0,0.0,624.0090277777778,14.02,121.01,1.0
43416,2021-09-27 20:15:00,13.8,120.5,73.0,2.1,-10.247363093274327,43397.0,0.0,0.6534722222222222,13.8,120.5,73.0
43537,2021-10-01 05:14:00,10.23,126.05,15.0,2.4,-7.035417361031263,6131.0,0.0,1064.5666666666666,10.23,126.05,15.0
43597,2021-10-02 22:11:00,13.84,120.51,67.0,3.1,-9.366707419635466,43423.0,0.0,4.964583333333334,13.84,120.51,67.0
43637,2021-10-03 06:41:00,12.87,120.82,5.0,2.5,-11.629888109675086,43626.0,0.0,0.027083333333333334,12.87,120.82,5.0
43702,2021-10-04 01:27:00,6.84,125.03,14.0,2.1,-7.490756892194198,31117.0,0.0,373.1069444444444,6.84,125.03,14.0
43750,2021-10-05 01:25:00,13.69,120.58,92.0,2.2,-8.417905506210456,42222.0,0.0,44.125,13.69,120.58,92.0
43776,2021-10-05 06:01:00,12.89,120.79,2.0,2.2,-9.758554718802628,43622.0,0.0,2.013888888888889,12.89,120.79,2.0
43795,2021-10-05 18:02:00,12.89,120.77,1.0,2.2,-9.68313362162831,43652.0,0.0,2.3958333333333335,12.89,120.77,1.0
43808,2021-10-06 00:32:00,12.82,120.94,24.0,2.0,-9.64622713310751,43658.0,0.0,2.6083333333333334,12.82,120.94,24.0
43824,2021-10-06 12:35:00,12.88,120.78,1.0,2.8,-9.89976868939927,43754.0,0.0,1.4548611111111112,12.88,120.78,1.0
43911,2021-10-08 23:54:00,12.9,120.8,1.0,2.7,-9.302345801556601,43624.0,0.0,5.757638888888889,12.9,120.8,1.0
43941,2021-10-09 21:10:00,15.57,119.89,28.0,1.5,-7.540419594394914,32762.0,0.0,332.79027777777776,15.57,119.89,28.0
43975,2021-10-11 08:08:00,9.89,122.16,8.0,2.5,-9.405640673177224,43835.0,0.0,4.538888888888889,9.89,122.16,8.0
43981,2021-10-11 19:04:00,13.84,120.54,64.0,1.6,-8.902555437484073,43405.0,0.0,14.455555555555556,13.84,120.54,64.0
43999,2021-10-12 08:21:00,13.72,120.52,110.0,3.2,-9.100378785495735,43615.0,0.0,9.166666666666666,13.72,120.52,110.0
44006,2021-10-12 17:54:00,12.88,120.82,3.0,2.2,-9.084263851029327,43620.0,0.0,9.513194444444444,12.88,120.82,3.0
44029,2021-10-13 08:54:00,13.69,120.62,91.0,1.8,-7.345724137403652,25772.0,0.0,521.0340277777777,13.69,120.62,91.0
44044,2021-10-13 21:34:00,13.74,120.61,99.0,1.9,-8.269037494576594,41622.0,0.0,62.16597222222222,13.74,120.61,99.0
44151,2021-10-16 11:29:00,11.83,124.21,1.0,2.5,-7.496223942115833,31865.0,0.0,368.43958333333336,11.83,124.21,1.0
44178,2021-10-17 07:20:00,10.28,125.19,1.0,3.6,-7.2185628672977105,18186.0,0.0,698.2763888888888,10.28,125.19,1.0
44231,2021-10-18 08:24:00,13.67,120.64,100.0,1.5,-8.202289658828665,41354.0,0.0,72.49375,13.67,120.64,100.0
44235,2021-10-18 11:25:00,12.91,120.8,1.0,2.6,-8.913306947884664,43719.0,0.0,14.102083333333333,12.91,120.8,1.0
44285,2021-10-19 23:55:00,11.85,124.19,1.0,2.1,-7.441390854955804,30124.0,0.0,418.02222222222224,11.85,124.19,1.0
44312,2021-10-20 11:36:00,12.89,120.77,1.0,2.2,-8.89433015218593,43795.0,0.0,14.731944444444444,12.89,120.77,1.0
44442,2021-10-24 04:23:00,10.31,124.78,1.0,2.5,-7.598412318164678,34441.0,0.0,291.19097222222223,10.31,124.78,1.0
44503,2021-10-25 20:23:00,12.93,120.82,1.0,2.4,-8.730600880017107,43718.0,0.0,21.477777777777778,12.93,120.82,1.0
44612,2021-10-29 15:19:00,13.68,123.27,33.0,2.3,-8.900266495718254,44093.0,0.0,14.531944444444445,13.68,123.27,33.0
44716,2021-11-02 00:20:00,6.8,124.94,26.0,2.3,-7.166352300527798,14305.0,0.0,787.4770833333333,6.8,124.94,26.0
44726,2021-11-02 05:39:00,11.16,121.92,1.0,2.8,-7.5410689593595714,33425.0,0.0,332.29305555555555,11.16,121.92,1.0
44868,2021-11-07 09:28:00,9.61,126.5,9.0,2.1,-7.064115040143717,8580.0,0.0,996.4951388888888,9.61,126.5,9.0
44877,2021-11-07 13:02:00,9.32,126.22,20.0,3.0,-7.1193506608500625,12368.0,0.0,877.4847222222222,9.32,126.22,20.0
44913,2021-11-08 10:20:00,8.47,126.74,20.0,2.0,-7.119942919617261,12431.0,0.0,876.2888888888889,8.47,126.74,20.0
44938,2021-11-09 02:13:00,13.83,120.59,90.0,2.0,-8.559026504962683,43896.0,0.0,31.883333333333333,13.83,120.59,90.0
44968,2021-11-10 13:09:00,13.74,120.59,98.0,1.8,-8.027093779643081,40929.0,0.0,108.51666666666667,13.74,120.59,98.0
45082,2021-11-15 03:29:00,12.02,124.69,34.0,1.5,-8.089090351312198,41680.0,0.0,94.08055555555555,12.02,124.69,34.0
45139,2021-11-16 18:26:00,9.94,126.28,15.0,3.1,-7.751463541973507,37435.0,0.0,204.70416666666668,9.94,126.28,15.0
45174,2021-11-17 23:46:00,13.69,120.59,106.0,2.6,-8.017164009903087,41114.0,0.0,111.02638888888889,13.69,120.59,106.0
45219,2021-11-19 09:00:00,13.68,120.61,109.0,2.0,-7.204461748854581,18583.0,0.0,721.3208333333333,13.68,120.61,109.0
45378,2021-11-22 03:52:00,9.73,126.57,8.0,3.5,-7.438954779163873,31197.0,0.0,420.37361111111113,9.73,126.57,8.0
45482,2021-11-25 21:36:00,13.68,120.6,97.0,2.2,-7.570586902920355,34751.0,0.0,310.4583333333333,13.68,120.6,97.0
45582,2021-11-28 16:09:00,12.86,122.3,9.0,2.5,-11.02229562974716,45579.0,0.0,0.10972222222222222,12.86,122.3,9.0
45608,2021-11-29 20:05:00,9.99,126.06,34.0,1.9,-7.947678214611268,40811.0,0.0,130.2902777777778,9.99,126.06,34.0
45765,2021-12-07 08:03:00,17.41,120.23,25.0,3.0,-8.152076986298717,43038.0,0.0,81.37916666666666,17.41,120.23,25.0
45773,2021-12-07 23:28:00,13.72,120.66,95.0,2.1,-7.173633058922772,16174.0,0.0,774.3854166666666,13.72,120.66,95.0
45873,2021-12-11 02:20:00,13.86,120.46,78.0,3.1,-8.229961578090057,43704.0,0.0,68.01875,13.86,120.46,78.0
45965,2021-12-14 22:14:00,8.7,126.46,29.0,2.8,-7.749204942539701,38250.0,0.0,205.77152777777778,8.7,126.46,29.0
45967,2021-12-15 01:05:00,14.59,123.14,1.0,3.1,-7.567337943057977,35224.0,0.0,312.7895833333333,14.59,123.14,1.0
45977,2021-12-15 10:51:00,13.81,120.5,71.0,2.1,-8.163503433854652,43396.0,0.0,79.26597222222222,13.81,120.5,71.0
46051,2021-12-18 05:24:00,10.71,124.93,1.0,3.2,-7.111582424612333,12951.0,0.0,893.3215277777778,10.71,124.93,1.0
46052,2021-12-18 05:33:00,8.79,126.43,29.0,3.6,-8.314596122355267,44409.0,0.0,55.975,8.79,126.43,29.0
46059,2021-12-18 11:05:00,6.67,125.16,21.0,2.5,-7.202509376521577,20001.0,0.0,724.5708333333333,6.67,125.16,21.0
46060,2021-12-18 12:17:00,13.68,120.61,109.0,2.4,-8.598148288896551,45219.0,0.0,29.136805555555554,13.68,120.61,109.0
46065,2021-12-18 18:57:00,8.41,126.86,3.0,2.9,-7.216569428119303,21375.0,0.0,701.4888888888889,8.41,126.86,3.0
46139,2021-12-21 22:47:00,7.69,124.83,4.0,3.2,-7.783996973949048,39308.0,0.0,189.9298611111111,7.69,124.83,4.0
46148,2021-12-22 02:41:00,12.92,120.9,10.0,2.4,-8.17501199252912,43802.0,0.0,77.19305555555556,12.92,120.9,10.0
46209,2021-12-24 18:34:00,13.72,120.61,87.0,1.7,-7.638319006397064,36840.0,0.0,265.62638888888887,13.72,120.61,87.0
46253,2021-12-26 07:55:00,6.78,124.93,24.0,2.5,-7.169598342490747,17414.0,0.0,781.6131944444444,6.78,124.93,24.0
46446,2022-01-04 19:03:00,13.71,120.61,93.0,1.8,-8.034756638063278,43142.0,0.0,106.61875,13.71,120.61,93.0
46611,2022-01-11 05:37:00,9.83,122.4,13.0,2.6,-7.178289802925256,18822.0,0.0,766.1263888888889,9.83,122.4,13.0
46771,2022-01-18 01:58:00,13.67,120.59,104.0,2.0,-7.984027685512255,43145.0,0.0,119.82916666666667,13.67,120.59,104.0
