feature,importance
is_strong_link,0.11838173138221052
log10_eta,0.11317687542407548
local_events_50km_past_1d,0.06879672195920244
local_events_25km_past_1d,0.05252816148482923
local_events_25km_past_7d,0.04632382618438087
local_log10_energy_50km_past_7d,0.045640038460099494
local_log10_energy_25km_past_7d,0.043832289028680485
local_log10_energy_50km_past_1d,0.04056052695839257
local_events_100km_past_1d,0.03221465118141064
local_events_50km_past_7d,0.03085731948743375
magnitude,0.025250012187846536
local_log10_energy_50km_past_30d,0.025028228409215196
local_max_mag_25km_past_7d,0.02352581775374658
local_log10_energy_100km_past_7d,0.01992322606754447
local_max_mag_50km_past_7d,0.01939782921843128
local_log10_energy_100km_past_1d,0.019127697023433258
local_max_mag_50km_past_1d,0.01385419015163039
eta,0.012777126371144318
latitude,0.011994416943963868
local_log10_energy_100km_past_30d,0.011907076050559639
local_log10_energy_25km_past_30d,0.011895759653240327
local_events_50km_past_30d,0.011232690003456116
local_max_mag_100km_past_1d,0.010130928732907038
local_log10_energy_25km_past_1d,0.010110100912986659
local_max_mag_50km_past_30d,0.010049830123822665
local_max_mag_100km_past_30d,0.009940461451786146
local_events_25km_past_30d,0.009627643876925539
local_max_mag_25km_past_30d,0.009497499612786599
local_events_100km_past_30d,0.00874688394541724
local_events_100km_past_7d,0.007964659907337537
event_dayofyear,0.007354767836832765
longitude,0.007046136467550313
local_max_mag_100km_past_7d,0.006933879449391408
parent_time_gap_days,0.006558892973115356
parent_distance_km,0.006364734481135347
events_past_30d,0.006292654818825397
parent_magnitude,0.005824385844996541
parent_depth_km,0.005699870525017328
depth_km,0.005320394328992351
local_events_10km_past_30d,0.005069272041717551
events_past_7d,0.005064733329338131
local_max_mag_25km_past_1d,0.004851406114134846
event_year,0.004712151174876602
local_log10_energy_10km_past_30d,0.004658933857765445
nearest_recent_event_age_days_past_30d,0.004628854663218714
events_past_1d,0.004391032934937896
nearest_recent_event_distance_km_past_30d,0.004288023444244349
local_log10_energy_10km_past_7d,0.004202567104324342
event_month,0.004001002701165325
local_events_10km_past_7d,0.003964818032160284
event_hour,0.0033537066978485373
nearest_recent_event_magnitude_past_30d,0.0032817630595245884
local_max_mag_10km_past_30d,0.002702266854020961
event_weekday,0.002153464092049078
local_events_10km_past_1d,0.002094800215164687
local_max_mag_10km_past_7d,0.0019663716578337802
local_log10_energy_10km_past_1d,0.0016161594193273652
local_max_mag_10km_past_1d,0.001308735931593868
has_parent,0.0
