feature,importance
is_strong_link,0.09630925479929449
log10_eta,0.09186567862108667
local_log10_energy_100km_past_1d,0.08909790752696349
local_log10_energy_100km_past_7d,0.07343261847056376
local_events_100km_past_1d,0.06193810999683074
local_max_mag_100km_past_30d,0.056597952610751526
local_log10_energy_100km_past_30d,0.04407778892800047
local_max_mag_100km_past_1d,0.04032275778700598
local_max_mag_100km_past_7d,0.03738907813685697
local_log10_energy_50km_past_7d,0.02814812729448787
local_events_50km_past_1d,0.02580434702797363
events_past_1d,0.024548888630155415
local_log10_energy_50km_past_1d,0.02280936065490516
parent_distance_km,0.020879122889677647
local_log10_energy_50km_past_30d,0.016102884567228182
local_events_100km_past_7d,0.016098561286387498
event_dayofyear,0.014904123752937513
local_max_mag_50km_past_1d,0.014539484553581051
magnitude,0.01362857659021838
local_max_mag_50km_past_7d,0.013448107217510486
parent_magnitude,0.011660984484850095
local_events_100km_past_30d,0.009896230890825366
local_events_50km_past_30d,0.009785108625051471
parent_time_gap_days,0.009691397704143102
local_events_25km_past_1d,0.009052156630462221
events_past_30d,0.00879392852410126
local_max_mag_50km_past_30d,0.008713125780745871
longitude,0.008384081130489053
local_events_25km_past_30d,0.008061843494524757
latitude,0.008002042004682798
local_events_25km_past_7d,0.007976217176084554
event_month,0.007527499521397176
local_events_50km_past_7d,0.0074888333922951585
event_year,0.0065918410899337265
events_past_7d,0.0065500830534346065
eta,0.0058652685585826436
local_log10_energy_25km_past_7d,0.004910781809704964
parent_depth_km,0.004865066234383146
local_log10_energy_25km_past_1d,0.004591046276556387
local_events_10km_past_30d,0.004320242329862361
local_log10_energy_25km_past_30d,0.004200820935234971
event_weekday,0.003653927681834238
nearest_recent_event_age_days_past_30d,0.003580387497248387
local_events_10km_past_7d,0.0034714213665438887
local_max_mag_25km_past_7d,0.0033576343778724976
local_max_mag_25km_past_30d,0.0032521596705631043
local_log10_energy_10km_past_30d,0.0029485862679055476
nearest_recent_event_distance_km_past_30d,0.002941486511366156
local_max_mag_25km_past_1d,0.0028356564953675597
depth_km,0.0020411986972162523
local_log10_energy_10km_past_7d,0.0020321870576568025
local_events_10km_past_1d,0.001857474866463518
local_max_mag_10km_past_30d,0.0017702403036204347
event_hour,0.0017354263360374626
local_log10_energy_10km_past_1d,0.0015900069811311712
local_max_mag_10km_past_7d,0.0015333334206491015
nearest_recent_event_magnitude_past_30d,0.0014991847715018292
local_max_mag_10km_past_1d,0.0010283567072594793
has_parent,0.0
