feature,importance
is_strong_link,0.1009827188803132
log10_eta,0.09395969882809312
local_log10_energy_100km_past_7d,0.08236855961252285
local_events_100km_past_1d,0.06960183808719253
local_log10_energy_100km_past_30d,0.06834271277175515
local_max_mag_100km_past_30d,0.06377693247178394
local_max_mag_100km_past_7d,0.050710277482017486
local_log10_energy_100km_past_1d,0.04853299934812807
local_log10_energy_50km_past_30d,0.037391923790354754
local_events_50km_past_1d,0.03336962021053041
local_max_mag_100km_past_1d,0.029753893338801424
local_log10_energy_50km_past_7d,0.028418621013726508
local_log10_energy_50km_past_1d,0.021796845325307002
local_events_100km_past_7d,0.020871388162264765
local_max_mag_50km_past_30d,0.015173492342458633
magnitude,0.014305810744788938
parent_distance_km,0.014260240641360791
local_max_mag_50km_past_7d,0.01133740553381301
local_events_100km_past_30d,0.009097932775828262
events_past_1d,0.00909405510403373
local_events_50km_past_7d,0.0089195142991455
latitude,0.008784985819841728
local_events_50km_past_30d,0.008708928595033168
longitude,0.008540687381851526
parent_magnitude,0.008102169768081613
local_log10_energy_25km_past_7d,0.008004750524761706
local_events_25km_past_1d,0.007931577785368094
local_events_25km_past_30d,0.007929081588242614
local_max_mag_50km_past_1d,0.007602511340107361
parent_time_gap_days,0.007559779016115891
local_events_25km_past_7d,0.007431704579285214
event_dayofyear,0.007418772846344214
events_past_30d,0.00562573834946323
eta,0.005538960993666344
local_log10_energy_25km_past_30d,0.005067803630363418
events_past_7d,0.005059143097194245
local_events_10km_past_30d,0.004766586077365896
parent_depth_km,0.004503364523966679
event_month,0.0039488845319393525
local_max_mag_25km_past_30d,0.00347941477053408
local_max_mag_25km_past_7d,0.003447178227420338
local_log10_energy_25km_past_1d,0.0032021929799683825
nearest_recent_event_distance_km_past_30d,0.00305419763433694
local_log10_energy_10km_past_30d,0.0030163684853135976
nearest_recent_event_age_days_past_30d,0.0030121130787017386
local_events_10km_past_7d,0.002972906640573
event_year,0.0028693460243552223
depth_km,0.0024850607192739697
local_log10_energy_10km_past_7d,0.0024343718472502438
event_hour,0.002008221375557269
local_max_mag_10km_past_30d,0.001943527996842491
local_max_mag_25km_past_1d,0.0019249946579657912
nearest_recent_event_magnitude_past_30d,0.0019122852913830098
event_weekday,0.0018048972521184253
local_events_10km_past_1d,0.0016722217127576136
local_log10_energy_10km_past_1d,0.0016437932768106583
local_max_mag_10km_past_7d,0.0014367477675503832
local_max_mag_10km_past_1d,0.0010882490480745893
has_parent,0.0
